"","date","price","asset","units"
"1728",2014-05-26,108.82,"brent","usd"
"1729",2014-05-27,108.4,"brent","usd"
"1730",2014-05-28,108.79,"brent","usd"
"1731",2014-05-29,108.61,"brent","usd"
"1732",2014-05-30,109.99,"brent","usd"
"1733",2014-06-02,109.52,"brent","usd"
"1734",2014-06-03,109.95,"brent","usd"
"1735",2014-06-04,113.02,"brent","usd"
"1736",2014-06-05,113.41,"brent","usd"
"1737",2014-06-06,112.94,"brent","usd"
"1738",2014-06-09,113.45,"brent","usd"
"1739",2014-06-10,114.26,"brent","usd"
"1740",2014-06-11,115.06,"brent","usd"
"1741",2014-06-12,114.81,"brent","usd"
"1742",2014-06-13,114.12,"brent","usd"
"1743",2014-06-16,114.46,"brent","usd"
"1744",2014-06-17,114,"brent","usd"
"1745",2014-06-18,113.21,"brent","usd"
"1746",2014-06-19,113.3,"brent","usd"
"1747",2014-06-20,112.36,"brent","usd"
"1748",2014-06-23,112.29,"brent","usd"
"1749",2014-06-24,111.24,"brent","usd"
"1750",2014-06-25,111,"brent","usd"
"1751",2014-06-26,110.64,"brent","usd"
"1752",2014-06-27,110.24,"brent","usd"
"1753",2014-06-30,108.94,"brent","usd"
"1754",2014-07-01,108.28,"brent","usd"
"1755",2014-07-02,108.67,"brent","usd"
"1756",2014-07-03,106.66,"brent","usd"
"1757",2014-07-04,106.98,"brent","usd"
"1758",2014-07-07,106.02,"brent","usd"
"1759",2014-07-08,105.85,"brent","usd"
"1760",2014-07-09,107.89,"brent","usd"
"1761",2014-07-10,107.24,"brent","usd"
"1762",2014-07-11,107.68,"brent","usd"
"1763",2014-07-14,107.33,"brent","usd"
"1764",2014-07-15,108.03,"brent","usd"
"1765",2014-07-16,107.07,"brent","usd"
"1766",2014-07-17,108.39,"brent","usd"
"1767",2014-07-18,107.57,"brent","usd"
"1768",2014-07-21,107.72,"brent","usd"
"1769",2014-07-22,106.51,"brent","usd"
"1770",2014-07-23,106.02,"brent","usd"
"1771",2014-07-24,104.84,"brent","usd"
"1772",2014-07-25,105.41,"brent","usd"
"1773",2014-07-28,104.61,"brent","usd"
"1774",2014-07-29,104.59,"brent","usd"
"1775",2014-07-30,105.44,"brent","usd"
"1776",2014-07-31,105.02,"brent","usd"
"1777",2014-08-01,104.68,"brent","usd"
"1778",2014-08-04,103.02,"brent","usd"
"1779",2014-08-05,104.28,"brent","usd"
"1780",2014-08-06,102.01,"brent","usd"
"1781",2014-08-07,103.53,"brent","usd"
"1782",2014-08-08,101.6,"brent","usd"
"1783",2014-08-11,101.56,"brent","usd"
"1784",2014-08-12,102.28,"brent","usd"
"1785",2014-08-13,102.63,"brent","usd"
"1786",2014-08-14,102.29,"brent","usd"
"1787",2014-08-15,102.65,"brent","usd"
"1788",2014-08-18,102.5,"brent","usd"
"1789",2014-08-19,102.72,"brent","usd"
"1790",2014-08-20,102.46,"brent","usd"
"1791",2014-08-21,103.19,"brent","usd"
"1792",2014-08-22,102.79,"brent","usd"
"1793",2014-08-25,100.34,"brent","usd"
"1794",2014-08-26,102.77,"brent","usd"
"1795",2014-08-27,101.83,"brent","usd"
"1796",2014-08-28,100.82,"brent","usd"
"1797",2014-08-29,100.2,"brent","usd"
"1798",2014-09-01,99.16,"brent","usd"
"1799",2014-09-02,98.04,"brent","usd"
"1800",2014-09-03,98.08,"brent","usd"
"1801",2014-09-04,97.11,"brent","usd"
"1802",2014-09-05,96.65,"brent","usd"
"1803",2014-09-08,99.05,"brent","usd"
"1804",2014-09-09,98.97,"brent","usd"
"1805",2014-09-10,97.7,"brent","usd"
"1806",2014-09-11,98.39,"brent","usd"
"1807",2014-09-12,96.97,"brent","usd"
"1808",2014-09-15,96.85,"brent","usd"
"1809",2014-09-16,96.95,"brent","usd"
"1810",2014-09-17,97,"brent","usd"
"1811",2014-09-18,97,"brent","usd"
"1812",2014-09-19,97.2,"brent","usd"
"1813",2014-09-22,94.67,"brent","usd"
"1814",2014-09-23,94.16,"brent","usd"
"1815",2014-09-24,93.42,"brent","usd"
"1816",2014-09-25,92.31,"brent","usd"
"1817",2014-09-26,92.79,"brent","usd"
"1818",2014-09-29,92.11,"brent","usd"
"1819",2014-09-30,91.38,"brent","usd"
"1820",2014-10-01,90.05,"brent","usd"
"1821",2014-10-02,90.21,"brent","usd"
"1822",2014-10-03,88.89,"brent","usd"
"1823",2014-10-06,85.04,"brent","usd"
"1824",2014-10-07,83.78,"brent","usd"
"1825",2014-10-08,84.47,"brent","usd"
"1826",2014-10-09,86.16,"brent","usd"
"1827",2014-10-10,85.4,"brent","usd"
"1828",2014-10-13,86.22,"brent","usd"
"1829",2014-10-14,84.71,"brent","usd"
"1830",2014-10-15,86.83,"brent","usd"
"1831",2014-10-16,86.13,"brent","usd"
"1832",2014-10-17,85.83,"brent","usd"
"1833",2014-10-20,86.03,"brent","usd"
"1834",2014-10-21,87.12,"brent","usd"
"1835",2014-10-22,86.24,"brent","usd"
"1836",2014-10-23,85.86,"brent","usd"
"1837",2014-10-24,84.78,"brent","usd"
"1838",2014-10-27,82.82,"brent","usd"
"1839",2014-10-28,82.95,"brent","usd"
"1840",2014-10-29,82.86,"brent","usd"
"1841",2014-10-30,83.39,"brent","usd"
"1842",2014-10-31,82.34,"brent","usd"
"1843",2014-11-03,81.67,"brent","usd"
"1844",2014-11-04,80.38,"brent","usd"
"1845",2014-11-05,77.92,"brent","usd"
"1846",2014-11-06,79.41,"brent","usd"
"1847",2014-11-07,79.31,"brent","usd"
"1848",2014-11-10,78.47,"brent","usd"
"1849",2014-11-11,78.1,"brent","usd"
"1850",2014-11-12,79.33,"brent","usd"
"1851",2014-11-13,80.36,"brent","usd"
"1852",2014-11-14,79.68,"brent","usd"
"1853",2014-11-17,78.33,"brent","usd"
"1854",2014-11-18,77.75,"brent","usd"
"1855",2014-11-19,72.58,"brent","usd"
"1856",2014-11-20,70.15,"brent","usd"
"1857",2014-11-21,72.54,"brent","usd"
"1858",2014-11-24,70.54,"brent","usd"
"1859",2014-11-25,69.92,"brent","usd"
"1860",2014-11-26,69.64,"brent","usd"
"1861",2014-11-27,69.07,"brent","usd"
"1862",2014-11-28,66.19,"brent","usd"
"1863",2014-12-01,66.84,"brent","usd"
"1864",2014-12-02,64.24,"brent","usd"
"1865",2014-12-03,63.68,"brent","usd"
"1866",2014-12-04,61.85,"brent","usd"
"1867",2014-12-05,61.06,"brent","usd"
"1868",2014-12-08,59.86,"brent","usd"
"1869",2014-12-09,61.18,"brent","usd"
"1870",2014-12-10,59.27,"brent","usd"
"1871",2014-12-11,61.38,"brent","usd"
"1872",2014-12-12,60.11,"brent","usd"
"1873",2014-12-15,61.69,"brent","usd"
"1874",2014-12-16,60.24,"brent","usd"
"1875",2014-12-17,59.45,"brent","usd"
"1876",2014-12-18,57.88,"brent","usd"
"1877",2014-12-19,57.9,"brent","usd"
"1878",2014-12-22,57.33,"brent","usd"
"1879",2014-12-23,56.42,"brent","usd"
"1880",2014-12-24,53.11,"brent","usd"
"1881",2014-12-26,51.15,"brent","usd"
"1882",2014-12-29,50.96,"brent","usd"
"1883",2014-12-30,50.11,"brent","usd"
"1884",2014-12-31,47.43,"brent","usd"
"1885",2015-01-02,48.69,"brent","usd"
"1886",2015-01-05,47.67,"brent","usd"
"1887",2015-01-06,50.17,"brent","usd"
"1888",2015-01-07,48.84,"brent","usd"
"1889",2015-01-08,47.99,"brent","usd"
"1890",2015-01-09,49.03,"brent","usd"
"1891",2015-01-12,48.52,"brent","usd"
"1892",2015-01-13,48.79,"brent","usd"
"1893",2015-01-14,48.16,"brent","usd"
"1894",2015-01-15,49.6,"brent","usd"
"1895",2015-01-16,48.47,"brent","usd"
"1896",2015-01-19,49.13,"brent","usd"
"1897",2015-01-20,52.99,"brent","usd"
"1898",2015-01-21,54.75,"brent","usd"
"1899",2015-01-22,57.91,"brent","usd"
"1900",2015-01-23,54.16,"brent","usd"
"1901",2015-01-26,56.57,"brent","usd"
"1902",2015-01-27,57.8,"brent","usd"
"1903",2015-01-28,58.34,"brent","usd"
"1904",2015-01-29,56.43,"brent","usd"
"1905",2015-01-30,54.66,"brent","usd"
"1906",2015-02-02,57.05,"brent","usd"
"1907",2015-02-03,61.52,"brent","usd"
"1908",2015-02-04,61.4,"brent","usd"
"1909",2015-02-05,62.53,"brent","usd"
"1910",2015-02-06,60.53,"brent","usd"
"1911",2015-02-09,60.21,"brent","usd"
"1912",2015-02-10,60.22,"brent","usd"
"1913",2015-02-11,58.9,"brent","usd"
"1914",2015-02-12,58.66,"brent","usd"
"1915",2015-02-13,61.63,"brent","usd"
"1916",2015-02-16,60.05,"brent","usd"
"1917",2015-02-17,62.58,"brent","usd"
"1918",2015-02-18,59.54,"brent","usd"
"1919",2015-02-19,61.02,"brent","usd"
"1920",2015-02-20,60.55,"brent","usd"
"1921",2015-02-23,60.48,"brent","usd"
"1922",2015-02-24,59.73,"brent","usd"
"1923",2015-02-25,58.53,"brent","usd"
"1924",2015-02-26,56.39,"brent","usd"
"1925",2015-02-27,57.54,"brent","usd"
"1926",2015-03-02,57.08,"brent","usd"
"1927",2015-03-03,54.67,"brent","usd"
"1928",2015-03-04,53.44,"brent","usd"
"1929",2015-03-05,53.51,"brent","usd"
"1930",2015-03-06,55.91,"brent","usd"
"1931",2015-03-09,54.43,"brent","usd"
"1932",2015-03-10,55.32,"brent","usd"
"1933",2015-03-11,55.92,"brent","usd"
"1934",2015-03-12,55.11,"brent","usd"
"1935",2015-03-13,56.48,"brent","usd"
"1936",2015-03-16,59.19,"brent","usd"
"1937",2015-03-17,56.41,"brent","usd"
"1938",2015-03-18,56.29,"brent","usd"
"1939",2015-03-19,55.11,"brent","usd"
"1940",2015-03-20,57.1,"brent","usd"
"1941",2015-03-23,54.95,"brent","usd"
"1942",2015-03-24,58.12,"brent","usd"
"1943",2015-03-25,59.1,"brent","usd"
"1944",2015-03-26,55.55,"brent","usd"
"1945",2015-03-27,56.57,"brent","usd"
"1946",2015-03-30,57.87,"brent","usd"
"1947",2015-03-31,57.93,"brent","usd"
"1948",2015-04-01,58.43,"brent","usd"
"1949",2015-04-02,60.32,"brent","usd"
"1950",2015-04-06,63.45,"brent","usd"
"1951",2015-04-07,63.45,"brent","usd"
"1952",2015-04-08,62.08,"brent","usd"
"1953",2015-04-09,62.73,"brent","usd"
"1954",2015-04-10,64.85,"brent","usd"
"1955",2015-04-13,65.28,"brent","usd"
"1956",2015-04-14,64.83,"brent","usd"
"1957",2015-04-15,64.64,"brent","usd"
"1958",2015-04-16,65.84,"brent","usd"
"1959",2015-04-17,66.78,"brent","usd"
"1960",2015-04-20,66.46,"brent","usd"
"1961",2015-04-21,66.45,"brent","usd"
"1962",2015-04-22,67.52,"brent","usd"
"1963",2015-04-23,67.77,"brent","usd"
"1964",2015-04-24,65.54,"brent","usd"
"1965",2015-04-27,65.39,"brent","usd"
"1966",2015-04-28,64.91,"brent","usd"
"1967",2015-04-29,66.86,"brent","usd"
"1968",2015-04-30,66.81,"brent","usd"
"1969",2015-05-01,66.59,"brent","usd"
"1970",2015-05-04,66.81,"brent","usd"
"1971",2015-05-05,66.27,"brent","usd"
"1972",2015-05-06,64.02,"brent","usd"
"1973",2015-05-07,65.03,"brent","usd"
"1974",2015-05-08,66.54,"brent","usd"
"1975",2015-05-11,65.37,"brent","usd"
"1976",2015-05-12,65.52,"brent","usd"
"1977",2015-05-13,63.72,"brent","usd"
"1978",2015-05-14,62.06,"brent","usd"
"1979",2015-05-15,62.58,"brent","usd"
"1980",2015-05-18,65.56,"brent","usd"
"1981",2015-05-19,64.88,"brent","usd"
"1982",2015-05-20,65.49,"brent","usd"
"1983",2015-05-21,63.8,"brent","usd"
"1984",2015-05-22,62.03,"brent","usd"
"1985",2015-05-25,63.31,"brent","usd"
"1986",2015-05-26,62.69,"brent","usd"
"1987",2015-05-27,64.88,"brent","usd"
"1988",2015-05-28,65.7,"brent","usd"
"1989",2015-05-29,65.11,"brent","usd"
"1990",2015-06-01,63.87,"brent","usd"
"1991",2015-06-02,62.61,"brent","usd"
"1992",2015-06-03,63.7,"brent","usd"
"1993",2015-06-04,63.87,"brent","usd"
"1994",2015-06-05,64.26,"brent","usd"
"1995",2015-06-08,63.02,"brent","usd"
"1996",2015-06-09,63.34,"brent","usd"
"1997",2015-06-10,64.45,"brent","usd"
"1998",2015-06-11,63.49,"brent","usd"
"1999",2015-06-12,63.2,"brent","usd"
"2000",2015-06-15,63.26,"brent","usd"
"2001",2015-06-16,62.01,"brent","usd"
"2002",2015-06-17,63.59,"brent","usd"
"2003",2015-06-18,62.01,"brent","usd"
"2004",2015-06-19,62.07,"brent","usd"
"2005",2015-06-22,60.32,"brent","usd"
"2006",2015-06-23,56.54,"brent","usd"
"2007",2015-06-24,56.85,"brent","usd"
"2008",2015-06-25,57.05,"brent","usd"
"2009",2015-06-26,58.61,"brent","usd"
"2010",2015-06-29,58.73,"brent","usd"
"2011",2015-06-30,57.85,"brent","usd"
"2012",2015-07-01,58.51,"brent","usd"
"2013",2015-07-02,57.05,"brent","usd"
"2014",2015-07-03,57.51,"brent","usd"
"2015",2015-07-06,57.1,"brent","usd"
"2016",2015-07-07,56.65,"brent","usd"
"2017",2015-07-08,57.04,"brent","usd"
"2018",2015-07-09,56.13,"brent","usd"
"2019",2015-07-10,55.27,"brent","usd"
"2020",2015-07-13,54.62,"brent","usd"
"2021",2015-07-14,53.47,"brent","usd"
"2022",2015-07-15,53.3,"brent","usd"
"2023",2015-07-16,53.38,"brent","usd"
"2024",2015-07-17,53.31,"brent","usd"
"2025",2015-07-20,52.21,"brent","usd"
"2026",2015-07-21,49.52,"brent","usd"
"2027",2015-07-22,49.99,"brent","usd"
"2028",2015-07-23,49.59,"brent","usd"
"2029",2015-07-24,49.52,"brent","usd"
"2030",2015-07-27,48.61,"brent","usd"
"2031",2015-07-28,50.41,"brent","usd"
"2032",2015-07-29,49.18,"brent","usd"
"2033",2015-07-30,49.66,"brent","usd"
"2034",2015-07-31,49.22,"brent","usd"
"2035",2015-08-03,49.03,"brent","usd"
"2036",2015-08-04,48.74,"brent","usd"
"2037",2015-08-05,48.81,"brent","usd"
"2038",2015-08-06,47.16,"brent","usd"
"2039",2015-08-07,46.62,"brent","usd"
"2040",2015-08-10,45.46,"brent","usd"
"2041",2015-08-11,42.69,"brent","usd"
"2042",2015-08-12,43.21,"brent","usd"
"2043",2015-08-13,43.14,"brent","usd"
"2044",2015-08-14,47.56,"brent","usd"
"2045",2015-08-17,50.05,"brent","usd"
"2046",2015-08-18,54.15,"brent","usd"
"2047",2015-08-19,49.56,"brent","usd"
"2048",2015-08-20,50.5,"brent","usd"
"2049",2015-08-21,50.68,"brent","usd"
"2050",2015-08-24,49.61,"brent","usd"
"2051",2015-08-25,47.63,"brent","usd"
"2052",2015-08-26,49.52,"brent","usd"
"2053",2015-08-27,47.58,"brent","usd"
"2054",2015-08-28,48.89,"brent","usd"
"2055",2015-08-31,48.14,"brent","usd"
"2056",2015-09-01,46.37,"brent","usd"
"2057",2015-09-02,46.63,"brent","usd"
"2058",2015-09-03,49.75,"brent","usd"
"2059",2015-09-04,49.08,"brent","usd"
"2060",2015-09-07,47.47,"brent","usd"
"2061",2015-09-08,48.92,"brent","usd"
"2062",2015-09-09,49.08,"brent","usd"
"2063",2015-09-10,47.75,"brent","usd"
"2064",2015-09-11,48.17,"brent","usd"
"2065",2015-09-14,48.6,"brent","usd"
"2066",2015-09-15,47.34,"brent","usd"
"2067",2015-09-16,48.23,"brent","usd"
"2068",2015-09-17,48.37,"brent","usd"
"2069",2015-09-18,47.69,"brent","usd"
"2070",2015-09-21,48.13,"brent","usd"
"2071",2015-09-22,49.25,"brent","usd"
"2072",2015-09-23,51.92,"brent","usd"
"2073",2015-09-24,51.33,"brent","usd"
"2074",2015-09-25,53.05,"brent","usd"
"2075",2015-09-28,52.65,"brent","usd"
"2076",2015-09-29,49.86,"brent","usd"
"2077",2015-09-30,49.24,"brent","usd"
"2078",2015-10-01,49.15,"brent","usd"
"2079",2015-10-02,48.71,"brent","usd"
"2080",2015-10-05,50.46,"brent","usd"
"2081",2015-10-06,48.61,"brent","usd"
"2082",2015-10-07,48.71,"brent","usd"
"2083",2015-10-08,47.85,"brent","usd"
"2084",2015-10-09,48.08,"brent","usd"
"2085",2015-10-12,47.99,"brent","usd"
"2086",2015-10-13,47.54,"brent","usd"
"2087",2015-10-14,46.81,"brent","usd"
"2088",2015-10-15,49.05,"brent","usd"
"2089",2015-10-16,48.8,"brent","usd"
"2090",2015-10-19,49.56,"brent","usd"
"2091",2015-10-20,48.79,"brent","usd"
"2092",2015-10-21,50.54,"brent","usd"
"2093",2015-10-22,48.58,"brent","usd"
"2094",2015-10-23,47.98,"brent","usd"
"2095",2015-10-26,47.42,"brent","usd"
"2096",2015-10-27,47.19,"brent","usd"
"2097",2015-10-28,47.44,"brent","usd"
"2098",2015-10-29,45.81,"brent","usd"
"2099",2015-10-30,44.06,"brent","usd"
"2100",2015-11-02,43.61,"brent","usd"
"2101",2015-11-03,44.56,"brent","usd"
"2102",2015-11-04,43.57,"brent","usd"
"2103",2015-11-05,44.14,"brent","usd"
"2104",2015-11-06,44.18,"brent","usd"
"2105",2015-11-09,44.66,"brent","usd"
"2106",2015-11-10,44.83,"brent","usd"
"2107",2015-11-11,46.12,"brent","usd"
"2108",2015-11-12,46.17,"brent","usd"
"2109",2015-11-13,45.46,"brent","usd"
"2110",2015-11-16,44.86,"brent","usd"
"2111",2015-11-17,44.61,"brent","usd"
"2112",2015-11-18,44.44,"brent","usd"
"2113",2015-11-19,42.49,"brent","usd"
"2114",2015-11-20,43.84,"brent","usd"
"2115",2015-11-23,43,"brent","usd"
"2116",2015-11-24,40.73,"brent","usd"
"2117",2015-11-25,40.26,"brent","usd"
"2118",2015-11-26,40.11,"brent","usd"
"2119",2015-11-27,39.73,"brent","usd"
"2120",2015-11-30,37.93,"brent","usd"
"2121",2015-12-01,37.92,"brent","usd"
"2122",2015-12-02,38.45,"brent","usd"
"2123",2015-12-03,37.19,"brent","usd"
"2124",2015-12-04,37.06,"brent","usd"
"2125",2015-12-07,36.88,"brent","usd"
"2126",2015-12-08,36.35,"brent","usd"
"2127",2015-12-09,36.11,"brent","usd"
"2128",2015-12-10,37.36,"brent","usd"
"2129",2015-12-11,37.89,"brent","usd"
"2130",2015-12-14,36.62,"brent","usd"
"2131",2015-12-15,37.79,"brent","usd"
"2132",2015-12-16,36.46,"brent","usd"
"2133",2015-12-17,37.28,"brent","usd"
"2134",2015-12-18,37.22,"brent","usd"
"2135",2015-12-21,36.42,"brent","usd"
"2136",2015-12-22,34.23,"brent","usd"
"2137",2015-12-23,33.75,"brent","usd"
"2138",2015-12-24,33.55,"brent","usd"
"2139",2015-12-28,30.86,"brent","usd"
"2140",2015-12-29,30.31,"brent","usd"
"2141",2015-12-30,31.03,"brent","usd"
"2142",2015-12-31,28.94,"brent","usd"
"2143",2016-01-04,28.76,"brent","usd"
"2144",2016-01-05,27.88,"brent","usd"
"2145",2016-01-06,29.25,"brent","usd"
"2146",2016-01-07,32.18,"brent","usd"
"2147",2016-01-08,30.5,"brent","usd"
"2148",2016-01-11,31.8,"brent","usd"
"2149",2016-01-12,33.1,"brent","usd"
"2150",2016-01-13,33.89,"brent","usd"
"2151",2016-01-14,34.74,"brent","usd"
"2152",2016-01-15,34.24,"brent","usd"
"2153",2016-01-18,32.72,"brent","usd"
"2154",2016-01-19,35.04,"brent","usd"
"2155",2016-01-20,34.46,"brent","usd"
"2156",2016-01-21,34.06,"brent","usd"
"2157",2016-01-22,32.88,"brent","usd"
"2158",2016-01-25,30.32,"brent","usd"
"2159",2016-01-26,30.84,"brent","usd"
"2160",2016-01-27,30.06,"brent","usd"
"2161",2016-01-28,33.36,"brent","usd"
"2162",2016-01-29,33.39,"brent","usd"
"2163",2016-02-01,32.18,"brent","usd"
"2164",2016-02-02,34.5,"brent","usd"
"2165",2016-02-03,34.28,"brent","usd"
"2166",2016-02-04,33.01,"brent","usd"
"2167",2016-02-05,34.69,"brent","usd"
"2168",2016-02-08,33.27,"brent","usd"
"2169",2016-02-09,34.41,"brent","usd"
"2170",2016-02-10,35.29,"brent","usd"
"2171",2016-02-11,35.1,"brent","usd"
"2172",2016-02-12,35.97,"brent","usd"
"2173",2016-02-15,36.81,"brent","usd"
"2174",2016-02-16,36.93,"brent","usd"
"2175",2016-02-17,37.07,"brent","usd"
"2176",2016-02-18,38.72,"brent","usd"
"2177",2016-02-19,40.84,"brent","usd"
"2178",2016-02-22,39.65,"brent","usd"
"2179",2016-02-23,41.07,"brent","usd"
"2180",2016-02-24,40.05,"brent","usd"
"2181",2016-02-25,40.39,"brent","usd"
"2182",2016-02-26,39.53,"brent","usd"
"2183",2016-02-29,38.74,"brent","usd"
"2184",2016-03-01,40.33,"brent","usd"
"2185",2016-03-02,41.54,"brent","usd"
"2186",2016-03-03,41.2,"brent","usd"
"2187",2016-03-04,41.54,"brent","usd"
"2188",2016-03-07,41.79,"brent","usd"
"2189",2016-03-08,40.47,"brent","usd"
"2190",2016-03-09,40.44,"brent","usd"
"2191",2016-03-10,40.27,"brent","usd"
"2192",2016-03-11,39.14,"brent","usd"
"2193",2016-03-14,39.26,"brent","usd"
"2194",2016-03-15,39.6,"brent","usd"
"2195",2016-03-16,38.67,"brent","usd"
"2196",2016-03-17,37.69,"brent","usd"
"2197",2016-03-18,37.87,"brent","usd"
"2198",2016-03-21,39.84,"brent","usd"
"2199",2016-03-22,39.43,"brent","usd"
"2200",2016-03-23,41.94,"brent","usd"
"2201",2016-03-24,42.83,"brent","usd"
"2202",2016-03-28,44.18,"brent","usd"
"2203",2016-03-29,43.84,"brent","usd"
"2204",2016-03-30,43.1,"brent","usd"
"2205",2016-03-31,42.91,"brent","usd"
"2206",2016-04-01,44.03,"brent","usd"
"2207",2016-04-04,45.8,"brent","usd"
"2208",2016-04-05,44.53,"brent","usd"
"2209",2016-04-06,45.11,"brent","usd"
"2210",2016-04-07,44.48,"brent","usd"
"2211",2016-04-08,45.74,"brent","usd"
"2212",2016-04-11,47.18,"brent","usd"
"2213",2016-04-12,48.14,"brent","usd"
"2214",2016-04-13,48.13,"brent","usd"
"2215",2016-04-14,45.83,"brent","usd"
"2216",2016-04-15,44.97,"brent","usd"
"2217",2016-04-18,44.62,"brent","usd"
"2218",2016-04-19,45.01,"brent","usd"
"2219",2016-04-20,45.37,"brent","usd"
"2220",2016-04-21,43.63,"brent","usd"
"2221",2016-04-22,45.52,"brent","usd"
"2222",2016-04-25,47.6,"brent","usd"
"2223",2016-04-26,48.08,"brent","usd"
"2224",2016-04-27,47.83,"brent","usd"
"2225",2016-04-28,48.97,"brent","usd"
"2226",2016-04-29,49.28,"brent","usd"
"2227",2016-05-02,48.93,"brent","usd"
"2228",2016-05-03,48.81,"brent","usd"
"2229",2016-05-04,48.72,"brent","usd"
"2230",2016-05-05,48.35,"brent","usd"
"2231",2016-05-06,48.61,"brent","usd"
"2232",2016-05-09,49.74,"brent","usd"
"2233",2016-05-10,49.59,"brent","usd"
"2234",2016-05-11,49.32,"brent","usd"
"2235",2016-05-12,49.76,"brent","usd"
"2236",2016-05-13,49.69,"brent","usd"
"2237",2016-05-16,49.72,"brent","usd"
"2238",2016-05-17,50.04,"brent","usd"
"2239",2016-05-18,49.64,"brent","usd"
"2240",2016-05-19,50.55,"brent","usd"
"2241",2016-05-20,51.44,"brent","usd"
"2242",2016-05-23,52.51,"brent","usd"
"2243",2016-05-24,51.95,"brent","usd"
"2244",2016-05-25,50.54,"brent","usd"
"2245",2016-05-26,50.35,"brent","usd"
"2246",2016-05-27,49.83,"brent","usd"
"2247",2016-05-30,48.97,"brent","usd"
"2248",2016-05-31,47.19,"brent","usd"
"2249",2016-06-01,49.17,"brent","usd"
"2250",2016-06-02,50.65,"brent","usd"
"2251",2016-06-03,50.62,"brent","usd"
"2252",2016-06-06,49.88,"brent","usd"
"2253",2016-06-07,50.91,"brent","usd"
"2254",2016-06-08,48.41,"brent","usd"
"2255",2016-06-09,47.16,"brent","usd"
"2256",2016-06-10,48.58,"brent","usd"
"2257",2016-06-13,50.61,"brent","usd"
"2258",2016-06-14,49.68,"brent","usd"
"2259",2016-06-15,50.35,"brent","usd"
"2260",2016-06-16,50.1,"brent","usd"
"2261",2016-06-17,47.96,"brent","usd"
"2262",2016-06-20,48.8,"brent","usd"
"2263",2016-06-21,46.4,"brent","usd"
"2264",2016-06-22,46.76,"brent","usd"
"2265",2016-06-23,46.25,"brent","usd"
"2266",2016-06-24,48.47,"brent","usd"
"2267",2016-06-27,46.26,"brent","usd"
"2268",2016-06-28,47.37,"brent","usd"
"2269",2016-06-29,47.61,"brent","usd"
"2270",2016-06-30,46.96,"brent","usd"
"2271",2016-07-01,46.66,"brent","usd"
"2272",2016-07-04,47.17,"brent","usd"
"2273",2016-07-05,46.2,"brent","usd"
"2274",2016-07-06,45.69,"brent","usd"
"2275",2016-07-07,44.72,"brent","usd"
"2276",2016-07-08,44.87,"brent","usd"
"2277",2016-07-11,43.47,"brent","usd"
"2278",2016-07-12,42.7,"brent","usd"
"2279",2016-07-13,42.46,"brent","usd"
"2280",2016-07-14,42.14,"brent","usd"
"2281",2016-07-15,41.8,"brent","usd"
"2282",2016-07-18,43.1,"brent","usd"
"2283",2016-07-19,44.29,"brent","usd"
"2284",2016-07-20,44.27,"brent","usd"
"2285",2016-07-21,45.39,"brent","usd"
"2286",2016-07-22,44.98,"brent","usd"
"2287",2016-07-25,44.05,"brent","usd"
"2288",2016-07-26,46.04,"brent","usd"
"2289",2016-07-27,46.97,"brent","usd"
"2290",2016-07-28,48.35,"brent","usd"
"2291",2016-07-29,49.23,"brent","usd"
"2292",2016-08-01,49.85,"brent","usd"
"2293",2016-08-02,50.89,"brent","usd"
"2294",2016-08-03,50.88,"brent","usd"
"2295",2016-08-04,49.16,"brent","usd"
"2296",2016-08-05,49.96,"brent","usd"
"2297",2016-08-08,49.05,"brent","usd"
"2298",2016-08-09,49.67,"brent","usd"
"2299",2016-08-10,49.92,"brent","usd"
"2300",2016-08-11,49.26,"brent","usd"
"2301",2016-08-12,48.37,"brent","usd"
"2302",2016-08-15,47.04,"brent","usd"
"2303",2016-08-16,45.45,"brent","usd"
"2304",2016-08-17,46.83,"brent","usd"
"2305",2016-08-18,47.63,"brent","usd"
"2306",2016-08-19,47.26,"brent","usd"
"2307",2016-08-22,47.98,"brent","usd"
"2308",2016-08-23,49.99,"brent","usd"
"2309",2016-08-24,48.01,"brent","usd"
"2310",2016-08-25,48.32,"brent","usd"
"2311",2016-08-26,47.1,"brent","usd"
"2312",2016-08-29,45.85,"brent","usd"
"2313",2016-08-30,46.59,"brent","usd"
"2314",2016-08-31,45.77,"brent","usd"
"2315",2016-09-01,45.95,"brent","usd"
"2316",2016-09-02,45.88,"brent","usd"
"2317",2016-09-05,46.83,"brent","usd"
"2318",2016-09-06,47.65,"brent","usd"
"2319",2016-09-07,45.89,"brent","usd"
"2320",2016-09-08,47.35,"brent","usd"
"2321",2016-09-09,45.97,"brent","usd"
"2322",2016-09-12,48.69,"brent","usd"
"2323",2016-09-13,49.24,"brent","usd"
"2324",2016-09-14,49.06,"brent","usd"
"2325",2016-09-15,50.89,"brent","usd"
"2326",2016-09-16,50.87,"brent","usd"
"2327",2016-09-19,51.86,"brent","usd"
"2328",2016-09-20,52.51,"brent","usd"
"2329",2016-09-21,51.93,"brent","usd"
"2330",2016-09-22,53.14,"brent","usd"
"2331",2016-09-23,52.41,"brent","usd"
"2332",2016-09-26,51.81,"brent","usd"
"2333",2016-09-27,52.03,"brent","usd"
"2334",2016-09-28,51.95,"brent","usd"
"2335",2016-09-29,51.52,"brent","usd"
